,tweet_text,user_screen_name,user_name,user_location,user_followers_count,user_friends_count,user_listed_count,user_favourites_count,tweet_created_at,tweet_id,tweet_source,tweet_lang,tweet_quote_count,tweet_reply_count,tweet_retweet_count,tweet_favorite_count,source_tweet_text,is_retweet,source_user_screen_name,source_user_name,source_user_location,source_user_followers_count,source_user_friends_count,source_user_listed_count,source_user_favourites_count,source_tweet_created_at,source_tweet_id,source_tweet_source,source_tweet_lang,source_tweet_quote_count,source_tweet_reply_count,source_tweet_retweet_count,source_tweet_favorite_count
35,"RT @personablink: [scan] BLACKPINK 2021 Season Greetings Ktown4u Pre-order Benefit Photocard - JENNIE

#JISOO #JENNIE #LISA #ROS
# # #",lallalilli3,lalla_lilli,Philippines ,46,314,0,8376,Fri Jan 22 06:41:59 +0000 2021,1352506779771432966,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"[scan] BLACKPINK 2021 Season Greetings Ktown4u Pre-order Benefit Photocard - JENNIE

#JISOO #JENNIE #LISA #ROS
# # # #
#BLACKPINK#BLACKPINKSCAN # https://t.co/8ZO344xJom",True,personablink,, ot4/him,9008.0,388.0,76.0,5652.0,Fri Jan 22 06:40:17 +0000 2021,1.35250635403273e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0.0,1.0,9.0,20.0
36,"RT @SerieTV46: Top 15 most viewed Kpop Acts MV in LAST 24 hours:

@BTS_twt , @CRAVITY_twt, @official_ONEUS, @psy_oppa, @BLACKPINK, @JYPET",_djanineeee,djanine  STREAM MY TURN,multiiiii. she/her,1019,4981,3,86809,Fri Jan 22 06:41:59 +0000 2021,1352506780358598656,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"Top 15 most viewed Kpop Acts MV in LAST 24 hours:

@BTS_twt , @CRAVITY_twt, @official_ONEUS, @psy_oppa, @BLACKPINK, @JYPETWICE, @AB6IX_MEMBERS  https://t.co/Jxy1kb1lh1",True,SerieTV46,Kpop on Charts,,150520.0,229.0,629.0,378.0,Thu Jan 21 21:41:22 +0000 2021,1.3523707288432763e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,41.0,0.0,252.0,805.0
37,"JISOO for Wkorea February 2021 Issue. (1)

She is also the FIRST Asian Celebrity promoting the #DiorSS21 collection on magazine cover.

  # # #JISOO #BLACKPINK @BLACKPINK https://t.co/nY3psjmdP2",TEAMJISOOINDIA, ,India,567,80,3,9645,Fri Jan 22 06:41:59 +0000 2021,1352506780442447873,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
38,"RT @Koreaboo: Here Are 10+ Moments That Prove BLACKPINKs Lisa Is The Queen Of Short Hair

https://t.co/6zypfVuuOC",Panda66162477,Panda,,13,20,0,596,Fri Jan 22 06:41:59 +0000 2021,1352506780975173632,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,"Here Are 10+ Moments That Prove BLACKPINKs Lisa Is The Queen Of Short Hair

https://t.co/6zypfVuuOC",True,Koreaboo,Koreaboo,Worldwide,1973700.0,499.0,2225.0,756.0,Thu Jan 21 23:10:00 +0000 2021,1.3523930340721336e+18,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",en,0.0,31.0,244.0,1189.0
39,"RT @JisooBrasil:  JISOO x DIOR (2)

Cr. BPismylife_ 
#BLACKPINK##JISOO# @BLACKPINK https://t.co/2ceJPjihpw",sooyaafav,Ju,,210,208,1,645,Fri Jan 22 06:41:59 +0000 2021,1352506781105324032,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0," JISOO x DIOR (2)

Cr. BPismylife_ 
#BLACKPINK##JISOO# @BLACKPINK https://t.co/2ceJPjihpw",True,JisooBrasil,Jisoo Brasil,,34143.0,85.0,257.0,385.0,Fri Jan 22 05:48:08 +0000 2021,1.3524932301941228e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,5.0,0.0,33.0,129.0
40,RT @allkpop: #BLACKPINK fans have fallen in love with Jisoo's new hairstyle and vibe https://t.co/ytaFU3nds8,bm4ll,m a l,,220,326,0,23788,Fri Jan 22 06:41:59 +0000 2021,1352506781168148482,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,#BLACKPINK fans have fallen in love with Jisoo's new hairstyle and vibe https://t.co/ytaFU3nds8,True,allkpop,allkpop,Worldwide,5651547.0,658.0,8225.0,719.0,Thu Jan 21 20:17:57 +0000 2021,1.352349736276263e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,36.0,51.0,1048.0,7151.0
41,RT @chartsblackpink: .@BLACKPINKs Lovesick Girls breaks its tie with their own How You Like That to become the longest-running 2020 so,Maryam63633614,Maryam,,10,10,0,22767,Fri Jan 22 06:41:59 +0000 2021,1352506782334263296,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,.@BLACKPINKs Lovesick Girls breaks its tie with their own How You Like That to become the longest-running 2020 song by a female group in the top 10 on MelOn daily chart (110 days).,True,chartsblackpink,BLACKPINK Charts,THE ALBUM,311052.0,136.0,867.0,83.0,Fri Jan 22 04:02:27 +0000 2021,1.3524666314280837e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,79.0,30.0,1174.0,3886.0
42,"RT @DalgomAh: When she introduced herself as ""JISOO"" and not ""Blackpink Jisoo"" 

that's right girl, you build your own way  #jisoo #",fqreeee,Potato,,1,8,0,203,Fri Jan 22 06:42:00 +0000 2021,1352506782774517761,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"When she introduced herself as ""JISOO"" and not ""Blackpink Jisoo"" 

that's right girl, you build your own way  #jisoo # 

 https://t.co/Xjtgdq5J7y",True,DalgomAh,Dalgom-ah,,420.0,27.0,1.0,310.0,Fri Jan 22 06:09:04 +0000 2021,1.352498495769387e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,14.0,0.0,44.0,173.0
43,RT @cyanblink: JISOO X DIOR FOR W KOREA. SHE'S SO STUNNING!  @BLACKPINK #JISOO https://t.co/YQSrd1ngy8,cherryplushies, ,18 | She/Hers | I  you |,931,930,2,76808,Fri Jan 22 06:42:00 +0000 2021,1352506783902953473,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,JISOO X DIOR FOR W KOREA. SHE'S SO STUNNING!  @BLACKPINK #JISOO https://t.co/YQSrd1ngy8,True,cyanblink,,,67602.0,123.0,213.0,21988.0,Fri Jan 22 05:55:50 +0000 2021,1.352495168545579e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,22.0,4.0,563.0,1813.0
44,RT @cyanblink: JISOO X DIOR FOR W KOREA. SHE'S SO STUNNING!  @BLACKPINK #JISOO https://t.co/YQSrd1ngy8,jentIepinks,Asma,,374,1373,0,13140,Fri Jan 22 06:42:00 +0000 2021,1352506783974219776,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,JISOO X DIOR FOR W KOREA. SHE'S SO STUNNING!  @BLACKPINK #JISOO https://t.co/YQSrd1ngy8,True,cyanblink,,,67602.0,123.0,213.0,21988.0,Fri Jan 22 05:55:50 +0000 2021,1.352495168545579e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,22.0,4.0,563.0,1813.0
45,@BLACKPINKFML @BLACKPINK @ygofficialblink It is still lack of light,NgLinh0507,Nguyen Linh,"H Ni, Vit Nam",0,11,0,2930,Fri Jan 22 06:42:01 +0000 2021,1352506787082104835,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
46,"RT @personablink: [scan] BLACKPINK 2021 Season Greetings Ktown4u Pre-order Benefit Photocard - JENNIE

#JISOO #JENNIE #LISA #ROS
# # #",chaxlopkjn,C,she/her ; bpitzy,1136,1751,17,59071,Fri Jan 22 06:42:01 +0000 2021,1352506787488878592,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"[scan] BLACKPINK 2021 Season Greetings Ktown4u Pre-order Benefit Photocard - JENNIE

#JISOO #JENNIE #LISA #ROS
# # # #
#BLACKPINK#BLACKPINKSCAN # https://t.co/8ZO344xJom",True,personablink,, ot4/him,9008.0,388.0,76.0,5652.0,Fri Jan 22 06:40:17 +0000 2021,1.35250635403273e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0.0,1.0,10.0,21.0
47,"@glamorosePH @rosiesfangirl Now if I keep my eyes closed he looks just like you
But he'll never stay, they never do

THE ROS EFFECT
  #ROS#
@BLACKPINK",todayis__rosie,eryle | RS1 IS COMING,red velvet & blackpink,225,503,2,47143,Fri Jan 22 06:42:01 +0000 2021,1352506788537528322,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
48,"RT @BLACKPINK: AttentionPLUSmembers 
#BLACKPINK is going to share a glimpse of their SOUND CHECK rehearsal one day before THE SHOW! 

Jo",IkaSL29,Ika,"Jawa Tengah, Indonesia",6,25,0,29517,Fri Jan 22 06:42:01 +0000 2021,1352506789590425602,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"AttentionPLUSmembers 
#BLACKPINK is going to share a glimpse of their SOUND CHECK rehearsal one day before THE SHOW! 

Join PLUS membership now to enjoy 
 https://t.co/Zos677QAe4

# #PALMSTAGE #THESHOW #LIVESTREAMCONCERT #YOUTUBEMUSIC #YOUTUBE #YG https://t.co/EcyIInmJwe",True,BLACKPINK,BLACKPINKOFFICIAL,,3095682.0,0.0,4172.0,0.0,Fri Jan 22 05:00:00 +0000 2021,1.3524811150770258e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,1847.0,1344.0,9136.0,32191.0
49,"RT @ygent_official: Attention PLUS members 

#BLACKPINK is going to share a glimpse of their SOUND CHECK rehearsal one day before THE SH",CHAENGLAURENT97,Violet  ,,154,307,2,105116,Fri Jan 22 06:42:01 +0000 2021,1352506790391410689,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"Attention PLUS members 

#BLACKPINK is going to share a glimpse of their SOUND CHECK rehearsal one day before THE SHOW! 

Join PLUS membership now to enjoy 
 https://t.co/5b29ihdN9W

# #PALMSTAGE #THESHOW #LIVESTREAMCONCERT #YOUTUBEMUSIC #YOUTUBE #YG https://t.co/Dkkjcvewvj",True,ygent_official,YG FAMILY,"Seoul, Korea",7213250.0,38.0,7550.0,0.0,Fri Jan 22 05:00:13 +0000 2021,1.3524811689569034e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,294.0,769.0,3445.0,16616.0
50,"RT @Koreaboo: Here Are 10+ Moments That Prove BLACKPINKs Lisa Is The Queen Of Short Hair

https://t.co/6zypfVuuOC",nurarizajk,,    ,290,273,0,24690,Fri Jan 22 06:42:02 +0000 2021,1352506791951704064,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"Here Are 10+ Moments That Prove BLACKPINKs Lisa Is The Queen Of Short Hair

https://t.co/6zypfVuuOC",True,Koreaboo,Koreaboo,Worldwide,1973700.0,499.0,2225.0,756.0,Thu Jan 21 23:10:00 +0000 2021,1.3523930340721336e+18,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",en,0.0,31.0,245.0,1190.0
51,RT @betoolibertie: #BLACKPINK Dance practice room  https://t.co/oJv2m3tdvU,AyyoCheck,YG IS NOTHING WITHOUT BLACKPINK ,,249,1540,1,38769,Fri Jan 22 06:42:02 +0000 2021,1352506792216059904,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,#BLACKPINK Dance practice room  https://t.co/oJv2m3tdvU,True,betoolibertie, ,Your heart ,16253.0,910.0,32.0,26192.0,Fri Jan 22 04:43:24 +0000 2021,1.3524769389133824e+18,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",en,137.0,12.0,524.0,3611.0
52,#Vh1Playlist please play As It's Your Last by BLACKPINK,BtsTanwar,SA Tanwar BTS,,11,38,0,1263,Fri Jan 22 06:42:02 +0000 2021,1352506792677416960,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
53,"RT @charts_yg: #BLACKPINK ""Lovesick Girls"" (110 days) is now the Longest-running Girl Group Song released in 2020 on Melon Daily Chart Top",Lalisa_1705,SL,,59,640,0,33084,Fri Jan 22 06:42:02 +0000 2021,1352506793323331586,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"#BLACKPINK ""Lovesick Girls"" (110 days) is now the Longest-running Girl Group Song released in 2020 on Melon Daily Chart Top 10 surpassing their own ""How You Like That"" (109 days).

@BLACKPINK",True,charts_yg,YG GLOBAL CHARTS,"Seoul, Republic of Korea",37732.0,131.0,172.0,841.0,Fri Jan 22 04:00:10 +0000 2021,1.352466058414674e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,3.0,4.0,134.0,505.0
54,"RT @cyanblink: Lovesick Girls has now spent 110 days in the MelOn top 10, surpassing HYLT as the 2020 girl group song with the most days. I",Maryam63633614,Maryam,,10,10,0,22768,Fri Jan 22 06:42:02 +0000 2021,1352506793973452800,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"Lovesick Girls has now spent 110 days in the MelOn top 10, surpassing HYLT as the 2020 girl group song with the most days. It's @Blackpink vs Blackpink again.",True,cyanblink,,,67602.0,123.0,213.0,21988.0,Fri Jan 22 04:02:57 +0000 2021,1.3524667577982116e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,18.0,13.0,1038.0,3946.0
55,RT @cyanblink: JISOO X DIOR FOR W KOREA. SHE'S SO STUNNING!  @BLACKPINK #JISOO https://t.co/YQSrd1ngy8,snowdiorchu,#J,,1,24,0,1944,Fri Jan 22 06:42:02 +0000 2021,1352506794375929861,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,JISOO X DIOR FOR W KOREA. SHE'S SO STUNNING!  @BLACKPINK #JISOO https://t.co/YQSrd1ngy8,True,cyanblink,,,67567.0,123.0,214.0,10967.0,Fri Jan 22 05:55:50 +0000 2021,1.352495168545579e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,20.0,4.0,565.0,1817.0
56,I woke up disoriented and saw this announcement on IG and i thought it will happen tomorrow HAHAHAHA the excitement i felt and the frustration from the sudden realization hit hard ,JenChooLiChaeka,PINKS ,"New York, USA",802,30,0,15668,Fri Jan 22 06:42:02 +0000 2021,1352506794569035779,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
57,"RT @Koreaboo: Here Are 10+ Moments That Prove BLACKPINKs Lisa Is The Queen Of Short Hair

https://t.co/6zypfVuuOC",fairAsALily,   ,Lilies & Swiftie  ,155,202,0,16489,Fri Jan 22 06:42:03 +0000 2021,1352506795353284609,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"Here Are 10+ Moments That Prove BLACKPINKs Lisa Is The Queen Of Short Hair

https://t.co/6zypfVuuOC",True,Koreaboo,Koreaboo,Worldwide,1973700.0,499.0,2225.0,756.0,Thu Jan 21 23:10:00 +0000 2021,1.3523930340721336e+18,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",en,0.0,31.0,246.0,1191.0
58,"RT @jnlbrtlnsb: 7 DAYS LEFT 

BLACKPINK #THESHOW GIVEAWAY DEAL
-60 winners 
-ww entries 
rules:
*FOLLOW me &amp; @Heyitsme_Albert
*Like &amp; R",bangtanlifeee_,jiminion ,,989,1428,1,1078,Fri Jan 22 06:42:03 +0000 2021,1352506795399409676,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"7 DAYS LEFT 

BLACKPINK #THESHOW GIVEAWAY DEAL
-60 winners 
-ww entries 
rules:
*FOLLOW me &amp; @Heyitsme_Albert
*Like &amp; RT
[ends: 01.29.21]
The winner will be choosen by a randomizer and will receive the link in their DM
#BLACKPINK #JISOO #JENNIE #ROS #LISA #BLINKS",True,jnlbrtlnsb,IG/Snap: jnlbrtlnsb,"Davao City, Davao Region",12587.0,332.0,29.0,1386.0,Fri Jan 22 05:18:28 +0000 2021,1.352485763074515e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,1.0,48.0,110.0,122.0
59,"RT @Koreaboo: BLACKPINKs Jisoo Gives Out Comforting Advice On How To Overcome Anxiety In W Korea

https://t.co/OK2mz6dXUl",joysanarosie,aeon,"she/her, minor",1284,970,17,51100,Fri Jan 22 06:42:04 +0000 2021,1352506800101154816,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,"BLACKPINKs Jisoo Gives Out Comforting Advice On How To Overcome Anxiety In W Korea

https://t.co/OK2mz6dXUl",True,Koreaboo,Koreaboo,Worldwide,1973700.0,499.0,2225.0,756.0,Thu Jan 21 23:00:00 +0000 2021,1.3523905203082936e+18,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",en,13.0,32.0,716.0,3680.0
60,"RT @DalgomAh: When she introduced herself as ""JISOO"" and not ""Blackpink Jisoo"" 

that's right girl, you build your own way  #jisoo #",kim_jisoofanpg,Kim Jisoo,,7,28,0,1073,Fri Jan 22 06:42:04 +0000 2021,1352506801053462528,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"When she introduced herself as ""JISOO"" and not ""Blackpink Jisoo"" 

that's right girl, you build your own way  #jisoo # 

 https://t.co/Xjtgdq5J7y",True,DalgomAh,Dalgom-ah,,423.0,27.0,1.0,310.0,Fri Jan 22 06:09:04 +0000 2021,1.352498495769387e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,15.0,0.0,45.0,174.0
61,"why is there a blink that only supports one or two members, why is there someone who hates our ros unnie, she's sweet and kind woman you don't deserve to hate her. Did you forget this word Ros ""stop telling yourself blink if you hate one of us""
#RespectOurROS
@BLACKPINK https://t.co/xXR1RAVtsw",dosamrabbit,Yohana,,230,271,0,249,Fri Jan 22 06:42:04 +0000 2021,1352506800654880768,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
62,"RT @daveypinks: WTF? SHE LOOK HELLA HOT WITH THAT RED LIPSTICK ON, OH MY GOD!!  @BLACKPINK #JISOO https://t.co/xHmqgncXqH",DonOtiporrrBP,,,357,1036,0,14629,Fri Jan 22 06:42:04 +0000 2021,1352506801309147137,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"WTF? SHE LOOK HELLA HOT WITH THAT RED LIPSTICK ON, OH MY GOD!!  @BLACKPINK #JISOO https://t.co/xHmqgncXqH",True,daveypinks,,pinks,39174.0,553.0,133.0,16051.0,Fri Jan 22 05:51:04 +0000 2021,1.3524939659419853e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,54.0,9.0,1059.0,2860.0
63,RT @roseylovebot: just look at how she genuinely listens and communicates with their fans  shes a really sweet girl i hope people could s,hi_imshenadiii,nadi,,124,129,0,1739,Fri Jan 22 06:42:04 +0000 2021,1352506802156396547,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"just look at how she genuinely listens and communicates with their fans  shes a really sweet girl i hope people could see that

RESPECT OUR ROS
#RespectOurROS 
  # #ROS
@BLACKPINK

 https://t.co/HOPdgm2cJS",True,roseylovebot,gabbi ,she/her,2751.0,1967.0,6.0,26550.0,Thu Jan 21 15:50:16 +0000 2021,1.3522823733673738e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,107.0,41.0,1142.0,4355.0
64,RT @whatthekpop1: #BLACKPINK's #Jisoo looks stunning and ethereal in her new photoshoot for W magazine. Check out the thread below- don't y,kjsmoonchild,k | ia ,21 yrs old  ,191,352,0,75790,Fri Jan 22 06:42:04 +0000 2021,1352506802676490242,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,#BLACKPINK's #Jisoo looks stunning and ethereal in her new photoshoot for W magazine. Check out the thread below- don't you love this concept for her? #kstar #kstyle @BLACKPINK https://t.co/RXYUuQya2n,True,whatthekpop1,What The Kpop,"Atlanta, GA",14593.0,851.0,50.0,8276.0,Thu Jan 21 22:22:38 +0000 2021,1.352381116284592e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,2.0,3.0,119.0,321.0
65,"RT @Koreaboo: BLACKPINKs Jisoo Gives Out Comforting Advice On How To Overcome Anxiety In W Korea

https://t.co/OK2mz6dXUl",haehaesuuu,,,215,75,0,5823,Fri Jan 22 06:42:05 +0000 2021,1352506804459069440,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"BLACKPINKs Jisoo Gives Out Comforting Advice On How To Overcome Anxiety In W Korea

https://t.co/OK2mz6dXUl",True,Koreaboo,Koreaboo,Worldwide,1973700.0,499.0,2225.0,756.0,Thu Jan 21 23:00:00 +0000 2021,1.3523905203082936e+18,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",en,13.0,32.0,717.0,3680.0
66,"RT @personablink: [scan] BLACKPINK 2021 Season Greetings Ktown4u Pre-order Benefit Photocard - JENNIE

#JISOO #JENNIE #LISA #ROS
# # #",heynonsri, ,327 221 309 101,6,335,0,429,Fri Jan 22 06:42:05 +0000 2021,1352506806040322050,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"[scan] BLACKPINK 2021 Season Greetings Ktown4u Pre-order Benefit Photocard - JENNIE

#JISOO #JENNIE #LISA #ROS
# # # #
#BLACKPINK#BLACKPINKSCAN # https://t.co/8ZO344xJom",True,personablink,, ot4/him,9008.0,388.0,76.0,5652.0,Fri Jan 22 06:40:17 +0000 2021,1.35250635403273e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0.0,1.0,11.0,22.0
